address,label,known,description,maker_fills,taker_fills,total_fills,maker_pct,maker_volume,taker_volume,total_volume
0x7b419e40638057b6896b3f76c5095264b5366676,0x7b419e40,False,,19,1,20,95.0,97.616738,5.813952,103.43069
0xeb87d14c857def9f2aba6aaf90511c56c7b19c52,0xeb87d14c,False,,19,1,20,95.0,131.933095,7.48936,139.422455
0x764ca1fa1ec3ea979460141ff88edf578b81f3a1,0x764ca1fa,False,,20,0,20,100.0,207.84781200000003,0.0,207.84781200000003
0xe5d32c4f1dd23f2a6b05a4aa9239362e91a9771e,0xe5d32c4f,False,,12,8,20,60.0,28.009712,17.607602999999997,45.617315
0x20b8e41a7affae47019753c7d4d056d8e4e4001c,0x20b8e41a,False,,15,5,20,75.0,283.01496899999995,58.999992,342.01496099999997
0x70be8e2bd1b83f0b939a3b7db13732fb9ccf090c,0x70be8e2b,False,,20,0,20,100.0,200.68248,0.0,200.68248
0xd66004151750efcf43046b52a7709b9e9258c00e,0xd6600415,False,,18,2,20,90.0,37.036953,4.2494879999999995,41.286440999999996
0x6501fb6b7ac2fba0db7512c69b29659065594791,0x6501fb6b,False,,17,3,20,85.0,170.910722,12.987254,183.897976
0xe1591312b70fd83b81e9bb12ff4f77cfe16a8df0,0xe1591312,False,,17,3,20,85.0,162.51984499999998,20.938000000000002,183.45784499999996
0x7257be3ad71f3d4c5e6c66a8f017ec1419edaa11,0x7257be3a,False,,16,4,20,80.0,520.579983,26.218022,546.798005
0xe8bbe46c48f9595af98f0034575120bec2259d47,0xe8bbe46c,False,,20,0,20,100.0,99.403262,0.0,99.403262
0xca9b3c66dd4fa2154eac6b4fe20a30da51921c49,0xca9b3c66,False,,17,3,20,85.0,141.359915,20.019205,161.37912
0xf360a75a5c67fe83d6333b7890496b502779ecce,0xf360a75a,False,,14,6,20,70.0,53.871335,50.58,104.451335
0xb6f4bb84784d0802ff3a80a3782f8e45c7bd43e6,0xb6f4bb84,False,,13,7,20,65.0,149.42880100000002,41.123324000000004,190.55212500000002
0xcde0b2affff6b683282e3262cc6b5ec28ba2d4bf,0xcde0b2af,False,,15,5,20,75.0,103.982885,20.304094999999997,124.28698
0xde7fd1315ad3c286eb091304bae66165f320f0de,0xde7fd131,False,,15,5,20,75.0,44.92954399999999,11.78332,56.712863999999996
0x625cf0a0dfbeb81ef6faddc8d3fbe889858fed94,0x625cf0a0,False,,18,2,20,90.0,55.302071999999995,5.098103,60.400175
0x09026e638a8717c4010c70b839f06b4084c1acad,0x09026e63,False,,17,3,20,85.0,97.66991499999999,14.31,111.97991499999999
0x3b43f1fe84c6c42f2451e2bed421a08e57b473bf,0x3b43f1fe,False,,11,9,20,55.00000000000001,287.109982,97.787084,384.897066
0xbeacfd1e4a397d6855b4e28216e17dbec3f2a360,0xbeacfd1e,False,,17,3,20,85.0,265.727793,11.570045,277.297838
0x1eb7226779d2bc75e6e5f453d8fd61fc6bcac204,0x1eb72267,False,,19,1,20,95.0,95.361,5.03018,100.39118
0xca77e5002c53ff43a39eba563c732a0a8965b188,0xca77e500,False,,20,0,20,100.0,245.986907,0.0,245.986907
0x66df1f4a22d1cc2b34ef81c2de0d8c8d6a08cfcc,0x66df1f4a,False,,12,8,20,60.0,38.347528000000004,13.512379,51.85990700000001
0x656588a38f8eadb1c9be86d0944707a0efee0a47,0x656588a3,False,,16,4,20,80.0,220.495733,22.1,242.595733
0x073d80bdb47f6f7e457cc98ee7ec1c5fec29b69d,0x073d80bd,False,,15,5,20,75.0,240.73367800000003,70.58999800000001,311.32367600000003
0x34bc47dc4f7a06d84837eb75f5210a21089dd3e2,0x34bc47dc,False,,15,5,20,75.0,372.254254,108.129998,480.384252
0x7333fc739af1c4ad81350367a894112df3d86a6c,0x7333fc73,False,,18,2,20,90.0,114.186117,11.80645,125.992567
0x957947e01c6de8f4f8283a1a23a930ee5f705fb2,0x957947e0,False,,17,3,20,85.0,129.415649,18.31692,147.732569
0x5e6e831acdaaf898c6e45acc36304230f4669c7a,0x5e6e831a,False,,11,9,20,55.00000000000001,220.861299,155.63982099999998,376.50112
0xbfa7707c97511b0dcac1eaf641cac209a7bc203f,0xbfa7707c,False,,8,12,20,40.0,796.2619179999999,100.01189000000001,896.2738079999999
0xafc77cca912a1112697a330cb8a5a9bc5b9a216e,0xafc77cca,False,,18,2,20,90.0,36.83179499999999,2.758946,39.590740999999994
0x9db2e80082249caa86a596f36e734f3cb4d580f1,0x9db2e800,False,,17,3,20,85.0,779.135862,40.280941999999996,819.416804
0x037f0a12a07e85d412d78df85a0901342c83681e,0x037f0a12,False,,16,4,20,80.0,72.023698,16.340771,88.364469
0xddb8baa2b4ed792031f9fe5c115f02a12f8accc8,0xddb8baa2,False,,12,8,20,60.0,39.851168,25.91,65.761168
0xef4955bd0259c911121654dda0b21bbf2c62cbca,0xef4955bd,False,,16,4,20,80.0,130.04525,32.740805,162.786055
0xe3a1ddba1f74c739ee657a1fd5c696209be1c876,0xe3a1ddba,False,,12,8,20,60.0,86.80289499999999,53.929932,140.732827
0xb20658bf04148a2436b7c8b007950603dd8c8007,0xb20658bf,False,,19,1,20,95.0,22.046941000000004,1.21999,23.266931000000003
0x989383350f6ab710bcb8f28931d5862f58190b23,0x98938335,False,,15,5,20,75.0,297.5979960000001,65.576873,363.17486900000006
0x42d64763e091667e56647e049d2bc85f3cde01cc,0x42d64763,False,,12,8,20,60.0,782.662086,54.002285,836.6643710000001
0x750202ce6e92ad47b5096f3ddebc996686d3f3ef,0x750202ce,False,,13,7,20,65.0,254.701552,93.90199,348.603542
0xa0af35d8d6c55b479e2f2652ed6dab814e61484c,0xa0af35d8,False,,16,4,20,80.0,231.415705,37.701726,269.117431
0x0fdc386faf430d15a535dc8d3c022a047c8a7109,0x0fdc386f,False,,14,6,20,70.0,726.9736310000001,54.181615,781.155246
0xb5e987c2027879646587f060f7d25793d011c62a,0xb5e987c2,False,,17,3,20,85.0,581.124683,131.220402,712.345085
0xab64da092cb974f23c97014f65fd89d02e87a24a,0xab64da09,False,,9,11,20,45.0,13.707874,0.6899670000000002,14.397841
0xdc6c9557afc644a6310d16124487a19c2750dbcd,0xdc6c9557,False,,17,3,20,85.0,179.66,15.2,194.85999999999999
0x8ed24359b18815418dbf36e5c822cdac106e163a,0x8ed24359,False,,19,1,20,95.0,95.820505,4.999989,100.820494
0x44154fd9735d5490a5d1b1265612dec6ec61b335,0x44154fd9,False,,15,5,20,75.0,841.1547780000001,33.900000000000006,875.054778
0x419760e2fa00f44e40b06c5e0c5a1801a450e603,0x419760e2,False,,13,7,20,65.0,1387.218713,71.822528,1459.041241
0x17f3a368e29e49e6921e4c5fe4145dd2afd28f96,0x17f3a368,False,,11,9,20,55.00000000000001,267.729108,142.7922,410.521308
0x5063e24440a040c7aef6e13c8dda7e8163400cc6,0x5063e244,False,,17,3,20,85.0,1065.765571,9.893912,1075.659483
0xbdbfb52263ddf3f7b4df564a6c0ccb894bac2009,0xbdbfb522,False,,17,3,20,85.0,102.235611,16.084781,118.320392
0xdbc4edf4268a91ca2122f7f59e26049a98d26517,0xdbc4edf4,False,,20,0,20,100.0,537.409347,0.0,537.409347
0xe3f2a0dfab090d36696f6c47dd45b4d9f41f23c1,0xe3f2a0df,False,,15,5,20,75.0,683.3123080000001,80.136262,763.4485700000001
0xa7cdfe51f11c2cb35c7ed5e9692f21dcbd12492a,0xa7cdfe51,False,,16,4,20,80.0,207.688556,25.659998,233.348554
0x71f75c86fffa8847059bc0611bcc4bd6b8d1cf5a,0x71f75c86,False,,18,2,20,90.0,209.368165,7.4467300000000005,216.814895
0x9f0d128c3ef4f2453ed2eeae643ad7f7df2a3036,0x9f0d128c,False,,14,6,20,70.0,42.139568999999995,31.193594,73.333163
0xe558264eca99d8b8779acc94ea0eb92aa01af12a,0xe558264e,False,,15,5,20,75.0,91.452676,28.465415,119.918091
0xb96d9c390a2b613080bcf3271e138a7d829011b0,0xb96d9c39,False,,19,1,20,95.0,94.999996,4.999981,99.999977
0xf8474c061c03899c01bf5e5ee6ad6c4e96af8f13,0xf8474c06,False,,16,4,20,80.0,30.429094,7.567658,37.996752
0x065ef14a691eda3a609d9fff83b8e9d27e335ec0,0x065ef14a,False,,13,7,20,65.0,29.655647000000002,13.449992000000002,43.105639000000004
0xaad03b403c831d0a8b484abe59ac25188b49f61d,0xaad03b40,False,,19,1,20,95.0,7214.1201,1038.47,8252.5901
0x0c4aed73aa876813a154cd775685177a80420004,0x0c4aed73,False,,20,0,20,100.0,47.05996899999999,0.0,47.05996899999999
0xa865f99e7c2c043ae569f2b4e010f7edcbb1daab,0xa865f99e,False,,15,5,20,75.0,75.259998,25.0,100.259998
0x3bdfd9f4cc291d96faa8011748dbe1b93611b668,0x3bdfd9f4,False,,18,2,20,90.0,18.361957999999998,2.041026,20.402983999999996
0x92386154ffc1cc3712f24ade5f437511952ce7ca,0x92386154,False,,19,1,20,95.0,185.657251,2.037036,187.694287
0x5685cb7b0357668efb4626659c1063b26e67122c,0x5685cb7b,False,,20,0,20,100.0,207.55357600000002,0.0,207.55357600000002
0xf9d20189628f16127c62c7b5157a817b232ec396,0xf9d20189,False,,20,0,20,100.0,106.370278,0.0,106.370278
0x2eaa99ae5dd08b1d893750298cd537273b2c9bab,0x2eaa99ae,False,,13,7,20,65.0,105.966107,49.959188,155.925295
0xa8859157daaeba1c5d9fce7f9ede268f4d39c7d4,0xa8859157,False,,17,3,20,85.0,122.89374500000001,14.999638000000001,137.893383
0x17966f7c627ff80bcd48fe29770c501f5b7af1f5,0x17966f7c,False,,12,8,20,60.0,491.334477,111.969117,603.303594
0x45294e47d397e08e07627fb7bc344a349161638f,0x45294e47,False,,15,5,20,75.0,155.129976,48.379999999999995,203.509976
0x8b402443fb588b7e7dd22cd572710e5960d5cf5f,0x8b402443,False,,15,5,20,75.0,190.59496099999998,40.736866,231.33182699999998
0x174cb03ba867eb6336c6c38f93cdf1129b32f862,0x174cb03b,False,,13,7,20,65.0,441.04566,193.933324,634.978984
0x03cdbfaa8c3efc551561e79d93a15cb1a93fd809,0x03cdbfaa,False,,18,2,20,90.0,158.88547299999996,15.101007,173.98647999999997
0x588e4228a2cd62fa42e394f70a7aa00db9ca19d5,0x588e4228,False,,16,4,20,80.0,97.351236,17.366753,114.717989
0x4b5e1a3f027a77c6ac5be217cfe0d11c9fcdac11,0x4b5e1a3f,False,,17,3,20,85.0,1035.218873,15.929997,1051.14887
0x6bebf5b528c087b1453e795f6e69fac61fc40453,0x6bebf5b5,False,,11,9,20,55.00000000000001,352.49521200000004,76.87231,429.367522
0x4714222d5aa6b94af0fe696a1167227bf6a3d0c6,0x4714222d,False,,16,4,20,80.0,81.58530999999999,19.794158,101.37946799999999
0x2893e564520dd9aba864aec538104d2769e46626,0x2893e564,False,,15,5,20,75.0,109.63908299999999,13.489991999999999,123.12907499999999
0x74a0c969f09acedb3ccebb8ec7e381fd33b7654d,0x74a0c969,False,,13,7,20,65.0,101.951237,56.408165,158.359402
0x95b8c77c8aa5d7ee152c6f4d82cb54799da87897,0x95b8c77c,False,,5,15,20,25.0,846.216617,434.980779,1281.197396
0x5f836a4f0d3d942dba2d6a2f2fcd0f74d7b37252,0x5f836a4f,False,,17,3,20,85.0,315.65996699999994,21.656259,337.3162259999999
0xab02b36899495f56f014d1a10e49674eff4cd5ac,0xab02b368,False,,13,7,20,65.0,495.25341600000013,346.92099800000005,842.1744140000002
0x8c05b65abdd1341122e2ff6dc6aa9d325b852fcd,0x8c05b65a,False,,18,2,20,90.0,114.28399,14.00195,128.28594
0xc8926e8a21662995583503adabb6e7ccbe95e123,0xc8926e8a,False,,19,1,20,95.0,363.673266,8.359998,372.03326400000003
0xc4b8c3a63ed1a28907aef4147faec248776c6c1a,0xc4b8c3a6,False,,8,11,19,42.10526315789473,49.093501,68.97398199999999,118.067483
0x523cd13730cc00fad8082e3c66875c3bebcc1402,0x523cd137,False,,18,1,19,94.73684210526315,142.224036,10.0,152.224036
0x156565275b565530f43429cbe95a20ae098c3a47,0x15656527,False,,18,1,19,94.73684210526315,91.30986700000001,5.46,96.769867
0x7024512c86291a05777d9d2cf08198a1b9954c4c,0x7024512c,False,,14,5,19,73.68421052631578,673.0899730000001,434.559998,1107.649971
0x1c473bcff1e5ce70014b21db968c3539246e98da,0x1c473bcf,False,,14,5,19,73.68421052631578,84.0,29.94,113.94
0xb4b5c838eee748bc8873d7065235d2802bb6479a,0xb4b5c838,False,,9,10,19,47.368421052631575,300.16109700000004,383.53726900000004,683.6983660000001
0xd4a715ea09a8784f4d3b83297ce2aa5f0c78396d,0xd4a715ea,False,,17,2,19,89.47368421052632,130.155096,9.919997,140.07509299999998
0x4b028d423197bb512fda15585f7edddc4f8b58ff,0x4b028d42,False,,17,2,19,89.47368421052632,73.603841,9.999988,83.603829
0x48d8ffe0693ea1b93f627255552eae732acb5faf,0x48d8ffe0,False,,16,3,19,84.21052631578947,296.913721,50.782323,347.69604400000003
0x2e338afc4a312f3fb14630ad02ef061f09beb565,0x2e338afc,False,,19,0,19,100.0,586.1061,0.0,586.1061
0x786cdbc841f6ce620eaf6c8781df60eedeb4198a,0x786cdbc8,False,,18,1,19,94.73684210526315,287.021701,10.0,297.021701
0xe5eed774edfce98851e8519fa57a9eee17990347,0xe5eed774,False,,18,1,19,94.73684210526315,180.0,10.0,190.0
0x861a62cd8c275c37e43a21d7e989afd5ddebc819,0x861a62cd,False,,11,8,19,57.89473684210527,64.611518,47.754986,112.366504
0x00965bc7ce0115b88febfc99759798c503c30d85,0x00965bc7,False,,11,8,19,57.89473684210527,62.474565,22.196911999999998,84.671477
0xb978f27817d6ee4b56b95b856122c1cfe494f324,0xb978f278,False,,18,1,19,94.73684210526315,212.617125,10.869564,223.48668899999998
0x8de6117741da04d3394e8335a57b6961b4726a4e,0x8de61177,False,,11,8,19,57.89473684210527,1406.880934,267.55499699999996,1674.435931
0xb6b6bcb4759fe83684f47e3589e0f2e11d0b675c,0xb6b6bcb4,False,,18,1,19,94.73684210526315,155.905813,9.0,164.905813
0xb6b377fb2a68b908fe43fde985532b8002059307,0xb6b377fb,False,,17,2,19,89.47368421052632,64.542414,7.566682,72.109096
0x14e296e208258247e8631c4749ce273d5342282f,0x14e296e2,False,,17,2,19,89.47368421052632,130.0,15.24,145.24
0xad851be2ba44f5315a0f58d818fbc006e65148ff,0xad851be2,False,,15,4,19,78.94736842105263,123.18712900000001,12.704073000000001,135.89120200000002
0x9848f025f9ab16dd134c5a51bde26bca7bca9e20,0x9848f025,False,,18,1,19,94.73684210526315,234.117707,46.57,280.687707
0x35d91c2bd5b78f7d358068fd3786c1a68933ee18,0x35d91c2b,False,,15,4,19,78.94736842105263,349.30235400000004,74.14301,423.44536400000004
0x5305852e681540b2bea1cdae84d1b2a26ba76b9e,0x5305852e,False,,15,4,19,78.94736842105263,76.219958,20.105031,96.324989
0xc1ae508990a669e7b9400c7a87144edd402e6280,0xc1ae5089,False,,14,5,19,73.68421052631578,65.534865,13.98,79.514865
0xdc40cefb3a0b6a006f263eab897fe544a9b58ab5,0xdc40cefb,False,,8,11,19,42.10526315789473,725.9008100000001,220.791212,946.6920220000001
0x1d4ad1b99b6f245f820150cc17ed0f9e1db6671c,0x1d4ad1b9,False,,13,6,19,68.42105263157895,166.316753,76.26594399999999,242.582697
0xf1abc2696bb41e3821de279fb75a1dee1d76361b,0xf1abc269,False,,16,3,19,84.21052631578947,40.319947,8.61092,48.930867
0x4009c6987a612fa94a5c919be456c3e83638651c,0x4009c698,False,,11,8,19,57.89473684210527,67.056873,50.194114,117.250987
0x9eedaa15a8746ace94f94c26de62c33b70b76d08,0x9eedaa15,False,,17,2,19,89.47368421052632,182.930756,17.126314,200.05707
0x2ccf617b074f0696849a93317770808d36e6dc17,0x2ccf617b,False,,17,2,19,89.47368421052632,311.41312500000004,16.139533,327.55265800000006
0x5467100d4513f3c59972228cca18c0a9799bc016,0x5467100d,False,,17,2,19,89.47368421052632,83.43996899999999,10.999997,94.439966
0xbe8a5d3634ee026a0742297066fde556a7e7e8d9,0xbe8a5d36,False,,12,7,19,63.1578947368421,219.537778,113.889988,333.427766
0xeb2d7cb206c79c8201e3a6ab44376678bd556613,0xeb2d7cb2,False,,19,0,19,100.0,133.0,0.0,133.0
0x7aac61fcf5cea024b2ddb2df5bf9ae6de6f797fa,0x7aac61fc,False,,18,1,19,94.73684210526315,173.34261099999998,12.0,185.34261099999998
0xef1f0086cefee0550332da212b763287e05cfb93,0xef1f0086,False,,14,5,19,73.68421052631578,699.999997,95.032774,795.032771
0x9b90a4abdb96e02b4f082f4314e00743fc45a509,0x9b90a4ab,False,,16,3,19,84.21052631578947,181.23515,29.55172,210.78687
0x9c2c42199e165d3dd14d06cb27d2f6761fd58d1f,0x9c2c4219,False,,14,5,19,73.68421052631578,1251.7487359999998,374.656711,1626.4054469999996
0x9140002386f9386bbe75a35bd96da8e6cdfb8b2e,0x91400023,False,,14,5,19,73.68421052631578,413.3242589999999,80.573528,493.89778699999994
0x55b70ec0419958c83b9f723d371851f6df3243a2,0x55b70ec0,False,,13,6,19,68.42105263157895,70.821657,24.899995999999998,95.721653
0x561477c85e4608bd6f0629afb536706b1a3ee64d,0x561477c8,False,,11,8,19,57.89473684210527,96.576359,71.33,167.906359
0x186c9a0607a2deffd608d4a5544c0a841eb2668f,0x186c9a06,False,,16,3,19,84.21052631578947,809.1907759999999,95.27,904.4607759999999
0x787c72f7548426bbcf17accb269df4b7e6cd5635,0x787c72f7,False,,10,9,19,52.63157894736842,1000.620428,303.288345,1303.9087729999999
0x021c4eefdb5b5943431079f60a0ab41384e1c5e9,0x021c4eef,False,,15,4,19,78.94736842105263,91.10315899999999,23.579766,114.68292499999998
0x9641c20f1834ce3504bcf06f725a2ffe1d1bc287,0x9641c20f,False,,16,3,19,84.21052631578947,95.99968899999999,13.937155,109.936844
0xb1d8190433ba9d33303ce4162f906d7529e2b67b,0xb1d81904,False,,18,1,19,94.73684210526315,46.79991199999999,4.216866,51.01677799999999
0xf981c53a04cccc9518b5ac93e1bf49261b3491a2,0xf981c53a,False,,17,2,19,89.47368421052632,196.99060500000002,14.079999999999998,211.070605
0x77d2a4447ffe175180981dbe74b29023f65af75d,0x77d2a444,False,,15,4,19,78.94736842105263,40.968205000000005,11.929994,52.898199000000005
0xf5142b54672f9982fcb37aab4eaa034ab80c316c,0xf5142b54,False,,16,3,19,84.21052631578947,171.38830000000002,14.479999999999999,185.8683
0xc9fc55092a5de1fca899acff135ba63b789639be,0xc9fc5509,False,,13,6,19,68.42105263157895,42.332572,22.358566,64.691138
0x1197b1365418c3f6e67ae3ed8b930c7c41828311,0x1197b136,False,,16,3,19,84.21052631578947,234.89578,25.999997999999998,260.895778
0x5ffb7a13557349dfca33dd6104df4021de731b74,0x5ffb7a13,False,,14,5,19,73.68421052631578,301.98815,42.959998,344.948148
0x2064226f0f8aefde7c73c83bb7a814c89d317ee8,0x2064226f,False,,17,2,19,89.47368421052632,69.986759,7.941174999999999,77.92793400000001
0x33e23103fec2d8535b0fc265b9ebc9b73c13fdc8,0x33e23103,False,,17,2,19,89.47368421052632,286.04181,59.595958,345.637768
0x501045547d67a9a78f6e3b61d8e79658368ff155,0x50104554,False,,18,1,19,94.73684210526315,205.803705,2.469993,208.273698
0x396478258e77b7009bdcd9673ba6a57b12a58a82,0x39647825,False,,13,6,19,68.42105263157895,45.590723000000004,21.469587999999998,67.060311
0x6b812496b42cb5dce59bd35f4c890b36b11836c1,0x6b812496,False,,19,0,19,100.0,94.207357,0.0,94.207357
0x52b7577ac568f3f2fe9eb86a677629f547048755,0x52b7577a,False,,14,5,19,73.68421052631578,278.19410899999997,42.872489,321.066598
0x6f53774c18f4adf24ab5c690aef675d16d8a44b1,0x6f53774c,False,,18,1,19,94.73684210526315,265.78293099999996,5.050504,270.83343499999995
0xf3d256b221fd75f89a993fefd1e813ad4ddee351,0xf3d256b2,False,,18,1,19,94.73684210526315,36.38944599999999,2.380951,38.770396999999996
0x1bf74dd7cac46af149d42d2cb9f1c9eee2bc6f57,0x1bf74dd7,False,,14,5,19,73.68421052631578,302.021605,83.463175,385.48478
0x98e6c6cc44f2fe1ca6c635e63d1bac9ed8b14080,0x98e6c6cc,False,,18,1,19,94.73684210526315,411.49019999999996,26.79,438.2802
0xe3924dfa53d6928bdf49be306e4a927a4d473045,0xe3924dfa,False,,16,3,19,84.21052631578947,89.932459,6.554914,96.48737299999999
0x239dfddb3ce2396a196eebe9b66a022fe41d8d5f,0x239dfddb,False,,11,8,19,57.89473684210527,28.517310000000002,18.269995,46.787305
0xdcbac59436eaa3d674f67954716147d6dfd8a1de,0xdcbac594,False,,16,3,19,84.21052631578947,149.30789,16.162161,165.47005099999998
0x95dafdc91c71eb7fbaaf628bda92a3ff857aa2ac,0x95dafdc9,False,,19,0,19,100.0,723.108786,0.0,723.108786
0xc1baf4a546154991c42b727d2788d0086da38899,0xc1baf4a5,False,,19,0,19,100.0,149.50207699999999,0.0,149.50207699999999
0x737db8f4c10051e0e8a830ad83e141f766d01f6b,0x737db8f4,False,,10,9,19,52.63157894736842,2415.087935,350.74333,2765.831265
0xe8a3be6475450358d08c9b2e5f9ca84a59a99db4,0xe8a3be64,False,,8,11,19,42.10526315789473,516.344624,114.448463,630.793087
0x9e3cf85e9acb6e732dad647d957d45a581a155e3,0x9e3cf85e,False,,18,1,19,94.73684210526315,36.3928,2.0,38.3928
0x66c03ce81df1ae6474ec8853fd229c32ac13229a,0x66c03ce8,False,,15,4,19,78.94736842105263,91.015368,29.580000000000002,120.595368
0x8b5cb0f94416f57c6a3dded33387ec68e9118b52,0x8b5cb0f9,False,,10,9,19,52.63157894736842,257.010202,292.65362899999997,549.663831
0xbd95877d0a627f10cc57a93f24cf338195795c08,0xbd95877d,False,,11,8,19,57.89473684210527,77.089127,270.606267,347.695394
0x2216b3b0c8f80a08bc0f25ed3c6179ac93a2aecc,0x2216b3b0,False,,16,3,19,84.21052631578947,112.66793999999999,17.5,130.16794
0x8e0ecef9ba34fed22b4401279c63e0516b25aeda,0x8e0ecef9,False,,14,5,19,73.68421052631578,248.837496,55.259884,304.09738
0x0cf3004f353cc6e49be1f31c03b405274c214e0d,0x0cf3004f,False,,17,2,19,89.47368421052632,182.522455,20.118985,202.64144000000002
0x34252758b553b537bcec97f95506f7062f3a6281,0x34252758,False,,19,0,19,100.0,39.682254,0.0,39.682254
0xd4896a290e035f5f497cac57c5fdddac4be04692,0xd4896a29,False,,13,6,19,68.42105263157895,46.802515,17.37999,64.18250499999999
0x08b5c7d15873fe359bf165db6622580e1e4e53e2,0x08b5c7d1,False,,12,7,19,63.1578947368421,45.09288900000001,22.498266,67.59115500000001
0xc8ed60d8ee5a701c233eb89ca1d17e1314ef0c39,0xc8ed60d8,False,,12,7,19,63.1578947368421,285.829933,72.543752,358.37368499999997
0x79459417a9566681ccebed09faec34275df290b0,0x79459417,False,,11,8,19,57.89473684210527,41.153493999999995,28.917635999999998,70.07113
0x71bb8682d828842cbc8a10292953641279ff61ef,0x71bb8682,False,,13,6,19,68.42105263157895,1045.816614,93.318671,1139.135285
0xe5a2169fcaedc14f2d0e81bc0cfdbe32e291c1d8,0xe5a2169f,False,,16,3,19,84.21052631578947,181.469829,15.585108,197.054937
0x96dae98cf22fabbe85f6e0d586195266853569ff,0x96dae98c,False,,17,2,19,89.47368421052632,72.17482799999999,10.349987,82.52481499999999
0x74c21f311b4e80f4f6c5ffbd69c46b8b3ebb891a,0x74c21f31,False,,16,3,19,84.21052631578947,62.519846,9.869971,72.389817
0xb49a8de6b44afc5784d7e51912ee4e865513dd01,0xb49a8de6,False,,13,6,19,68.42105263157895,309.47406299999994,82.289901,391.76396399999993
0x25730bfb7d580fb269c9c883974a98ce851e9274,0x25730bfb,False,,18,1,19,94.73684210526315,236.34256100000002,1.615493,237.958054
0x372c83aad2f641caddb85ed2a6bf2bf8f2c4931b,0x372c83aa,False,,13,6,19,68.42105263157895,32.165626,16.859988,49.025614000000004
0x6f05d07c6e7cd0cb5502ba66ded9866fef5371ed,0x6f05d07c,False,,10,9,19,52.63157894736842,55.784220999999995,52.36800000000001,108.152221
0x09306ddece07619cbcb2b681f126e7e06117a0aa,0x09306dde,False,,17,2,19,89.47368421052632,89.70713099999999,10.238092,99.94522299999998
0x7a79041ac9c471729f50fbbb124073e26e0bf89a,0x7a79041a,False,,11,8,19,57.89473684210527,114.48984999999999,1057.8468790000002,1172.336729
0x030dfe53e3c93fe2367c16614aad0dd0fb62e907,0x030dfe53,False,,15,4,19,78.94736842105263,287.22373400000004,40.891203999999995,328.11493800000005
0x55d1c18503c3c8e452472610c3d45df4d733c4e0,0x55d1c185,False,,14,5,19,73.68421052631578,127.860501,35.917474,163.777975
0x70fcec7388258b5abc6c4daf1bd2c06fce5f56b8,0x70fcec73,False,,13,6,19,68.42105263157895,74.881528,34.999998,109.88152600000001
0x9b2601fe85b0add7440b4ad72e88998cf4599fc0,0x9b2601fe,False,,12,7,19,63.1578947368421,430.0,163.26200699999998,593.262007
0x27fccc0305bb93ed8dc46693c0269bcd6fa048ed,0x27fccc03,False,,14,5,19,73.68421052631578,71.991968,22.369994,94.361962
0xc65736bbe794049d3b44c5c10e37830b8e49d656,0xc65736bb,False,,15,4,19,78.94736842105263,242.39567300000002,36.456568000000004,278.85224100000005
0xf19278d196561ff3ec1d946958a48f220c926105,0xf19278d1,False,,16,3,19,84.21052631578947,815.57567,131.0649,946.6405699999999
0x755d34cfa8a757a5a8367a80ff8e27cb551cf91e,0x755d34cf,False,,17,2,19,89.47368421052632,228.51,10.636362,239.14636199999998
0x1b0d548d81ad1f051e8d86b6db859efed0aa78e1,0x1b0d548d,False,,17,2,19,89.47368421052632,540.3495710000001,15.0,555.3495710000001
0x3554269e840ac87c67bbb3fce5ff537b18ddd2a9,0x3554269e,False,,15,4,19,78.94736842105263,248.617825,20.0,268.61782500000004
0xbe4933e5c9c425aa46b10d1f9b4739851797c9e7,0xbe4933e5,False,,12,7,19,63.1578947368421,323.010263,27.874668,350.884931
0x4bf8ace09412bd6f2dd6c569b96850e2993c638f,0x4bf8ace0,False,,8,11,19,42.10526315789473,1504.097465,367.12928,1871.226745
0x003f3a0c1f2fb3de314c0cd4a2c766676de01599,0x003f3a0c,False,,11,8,19,57.89473684210527,123.063997,74.229996,197.293993
0xf1bcfd16aab4b033ff9696d1f2f089d543cd5162,0xf1bcfd16,False,,19,0,19,100.0,100.152981,0.0,100.152981
0x257333372acf180880a19eb07174a5d0dadbf44d,0x25733337,False,,16,3,19,84.21052631578947,96.254726,16.999997,113.25472300000001
0xd5441dead45b23d11c8adf5dca45168e166aa450,0xd5441dea,False,,12,7,19,63.1578947368421,85.343017,32.250419,117.593436
0xa7106c1e3b6f12f0feb22ce15a690395dcc6c995,0xa7106c1e,False,,11,8,19,57.89473684210527,1004.765414,368.042152,1372.807566
0xf6779de70129977560bf5ea20d08d501419163bd,0xf6779de7,False,,18,1,19,94.73684210526315,140.904167,5.0,145.904167
0x82b78db0b8e2008205334e74291a4af2ee52e239,0x82b78db0,False,,15,4,19,78.94736842105263,298.861855,46.40816100000001,345.270016
0x17e19d05b8d3210145b1b78ffec7cd0fff770f69,0x17e19d05,False,,8,11,19,42.10526315789473,523.6345110000001,143.03508799999997,666.6695990000001
0xc611f24f227b3cc758e42305462174e20d9750e7,0xc611f24f,False,,16,3,19,84.21052631578947,97.743074,38.084662,135.827736
0x06c0ff1c684d0ee62b77579e1a952e5d379a635c,0x06c0ff1c,False,,18,1,19,94.73684210526315,182.22535,5.999998,188.225348
0x2b38036988542dbccadf76ed5560229f2b9812c5,0x2b380369,False,,15,4,19,78.94736842105263,237.18104999999997,55.252337999999995,292.433388
